Company_Name,Month,Revenue,COGS,Operating_Expenses,Accounts_Receivable,Accounts_Payable,Taxes_Paid,CapEx,Asset_Sale_Proceeds,Investments_Bought,Investments_Sold,Debt_Raised,Debt_Repaid,Interest_Paid,Equity_Issued,Dividends_Paid,Net_Cash_Flow
GlaxoSmithKline,2023-02-01,318525312.34647495,162415087.55850816,56977430.1235021,45009512.74663513,39921312.14123792,24783198.66611617,14322594,461965,1288162,8438,3967152.0,7015210,3097943,2257159,4665511.0,63176394.998348504
GlaxoSmithKline,2023-03-01,167452499.19781643,95007729.86768813,22835546.38726098,16451612.738551108,,12402305.73571683,2326460,307571,2339551,1689701,3706210.0,3398096,1235637,1396370,2710502.0,38244388.20715049
GlaxoSmithKline,2023-04-01,418012477.66145307,284980313.6539657,60810720.12568159,25169477.039573047,,18055360.970451444,9871731,1221548,2460233,285343,,2391568,3638264,1290744,,38601921.91135433
GlaxoSmithKline,2023-05-01,407576691.6511237,163652927.96069688,53125129.316442624,38527982.721717186,,47699658.593496054,6835873,2830885,7534954,2469633,17048145.0,4826507,595676,272278,5775982.0,151076811.78048816
GlaxoSmithKline,2023-06-01,226747331.21388772,92487622.90301092,27261623.503614984,14858481.934249975,28067480.41497244,26749521.20181545,4461764,15155,4007973,1540771,10329680.0,604500,1462573,748154,2615185.0,83664432.60544634
GlaxoSmithKline,2023-07-01,291827623.4905204,129756832.29430644,55756864.42905826,37749136.81924183,29511774.842559367,26578481.691788927,11823450,575395,3866352,5114204,8521770.0,4508423,346593,613752,,78257012.07536678
GlaxoSmithKline,2023-08-01,397369424.08655834,188093370.9307769,64821456.97335708,31041278.748471063,23366276.982837804,36113649.04560609,8893063,112070,140082,5511097,220465.0,5071190,2709547,3142179,6888888.0,105151434.13681827
GlaxoSmithKline,2023-09-01,305362033.80172557,133075973.33987449,31379866.748364873,33031934.827876903,21923279.72988771,35226548.42837155,8113435,401761,3941597,926719,13739804.0,3177796,349350,2422042,4909556.0,108692897.28511465
GlaxoSmithKline,2023-10-01,452207798.5461609,201725614.20301044,74139137.32967845,24537781.402247876,39753673.768528126,44085761.753368,17305246,1137240,35074,6992124,17367533.0,11594985,2155626,2333461,7892680.0,140413862.260104
GlaxoSmithKline,2023-11-01,224390518.0893266,109095583.58492659,30151988.98690381,14647148.53211772,20964009.218595475,21285736.37937405,7976972,293712,725666,1609832,1232561.0,2224830,2172027,2010821,1342562.0,58290676.13812215
GlaxoSmithKline,2023-12-01,167736143.1622972,95243039.79179984,21423330.413283817,14584280.711039774,16095711.30780757,12767443.239303382,6673463,1277146,2681685,304591,3285959.0,3950896,1380665,1333725,1477403.0,33814877.71791015
Hindalco,2021-01-01,395738537.19970286,234107704.31113723,71786400.25730284,57854468.37728011,49317744.66229041,22461108.1578157,17144487,138301,1250524,5152102,15404414.0,11538152,3544581,505448,1972054.0,69683130.4734471
Hindalco,2021-02-01,311502029.7626364,133794287.8379168,47865137.245506205,37719044.656764716,34670869.3683776,32460651.16980336,12024511,3095037,412233,4390460,,1570901,435981,2108707,1929479.0,90603052.50941008
Hindalco,2021-03-01,205865380.40870538,134379751.97148216,36888975.08139222,27616861.781563606,29111579.711372353,8649163.338957751,5986557,1780016,2498541,1685392,2529224.0,4305246,885538,963010,1447180.0,23457024.016873255
Hindalco,2021-04-01,247274970.85614866,152578451.17630157,38266636.750704825,,18941107.18740936,14107470.732285567,6097054,1457030,3852078,2142971,8941144.0,5152484,789334,900535,,44914425.1968567
Hindalco,2021-05-01,484725480.3028851,318540814.2224551,89192747.65295005,63609476.15723749,46486009.845708944,19247979.606869996,13305988,363922,705738,9178013,9933749.0,7726425,4539406,3519517,,63207896.82060999
Hindalco,2021-06-01,224296665.59293422,152313936.47309422,42571594.38779523,12725610.755096553,24781343.69268239,7352783.683011191,2620070,2094100,2414756,259563,4995954.0,5475745,2166339,574395,,24373142.049033575
Hindalco,2021-07-01,421035287.50319403,293411437.2761862,43181021.51156287,56060779.10646729,54396203.34653563,21110707.178861234,4382211,3809794,7525111,4969504,18743586.0,2003728,130351,2383403,5237706.0,78947683.5365837
Hindalco,2021-08-01,128374589.60801731,84958187.2346301,25154931.869795825,11337291.748095242,17146580.653995123,4565367.625897848,4666263,498724,568905,176242,4938432.0,3834581,128526,142089,1534105.0,14074332.877693545
Hindalco,2021-09-01,193973363.48100436,116341001.04063442,29074209.91711038,24984941.70702679,,12139538.130814888,9192938,1467202,3153622,2320323,,1938303,1756090,526797,2427504.0,22264479.392444663
Hindalco,2021-10-01,494874893.2249346,267986826.7779605,86835988.6009323,48537616.27130872,,35013019.46151044,12393164,3808834,7710973,3084130,24141564.0,7659253,4926757,4164751,3058913.0,115969449.38453132
Hindalco,2021-11-01,162095522.63704556,110787537.47503006,25143583.379569665,18633780.29802351,8669717.661734749,6541100.445611458,1778633,409811,394490,1031906,3707046.0,2977310,841551,609942,2745505.0,22598941.336834375
Hindalco,2021-12-01,318608393.4860249,166917039.60149467,50430051.97222937,38275373.54780005,22627899.265568454,25315325.47807522,6463215,1090562,52385,2344447,9390156.0,2072031,331049,678186,3812633.0,82255541.43422566
Hindalco,2022-01-01,462459136.10655457,286910466.9371916,70726251.46468006,53227396.60741413,55491960.19635889,26205604.426170725,14725196,3408240,8310637,6287021,11244477.0,1627879,2088279,2865681,313388.0,76520718.27851218
Hindalco,2022-02-01,402300012.5298935,212231301.39733836,48630273.3285597,58221042.45890119,20256093.348233342,35359609.450998865,7976300,1499594,2464440,7527161,846248.0,10954384,2200306,1784684,2443109.0,105511091.35299659
Hindalco,2022-03-01,343760831.8631792,170685145.59879947,37381501.759007595,22760170.98949659,28844828.852260843,33923546.126343034,6028877,2720304,5158983,3973889,10211883.0,1080610,1638903,287347,801428.0,107488854.3790291
Hindalco,2022-04-01,134139092.16370279,90021674.96649191,20371409.05154911,19064850.028700925,,5936502.036415442,2713034,81814,2516939,2545622,5529396.0,3642400,702775,20459,2278550.0,20736365.109246325
Hindalco,2022-05-01,304066629.17316866,127656690.81716737,55656017.25700724,30146662.569770403,15366079.195334284,30188480.27474851,11379202,1051342,838411,1733677,13204720.0,2358541,2818714,2501668,,94337566.82424554
Hindalco,2022-06-01,430148647.6115647,200322559.32401192,61696765.671307564,41748056.52600329,27006068.433345746,42032330.6540613,13817179,278238,7405319,5773950,20321276.0,4591903,974680,1598521,4765212.0,131247957.96218391
Hindalco,2022-07-01,122334370.77923933,72966344.80147925,14823891.368778136,17219365.576683037,,8636033.652245484,1513746,325886,978098,1762532,5283182.0,3009566,1167467,658028,1333637.0,30787856.956736453
Hindalco,2022-08-01,137420381.243029,76905874.43953249,24414805.15641884,10140915.504352367,16594240.190542731,9024925.411769416,2081571,9103,637180,2188731,5604323.0,2164799,1347588,241297,,32158182.23530825
Hindalco,2022-09-01,513232394.1374708,256203554.02457723,78593711.3188033,27357100.228687834,76210003.23786768,44608782.19852257,25036079,895058,2796950,6560082,25388111.0,7166046,1011833,2303099,545714.0,138836568.5955677
Hindalco,2022-10-01,127354757.86042814,74718801.27456759,23797940.439996514,10250162.39246092,18901187.970847867,7209504.036466009,1418302,389073,434414,1317255,5076961.0,1111978,785692,1054732,168476.0,26559085.109398026
Hindalco,2022-11-01,212393700.95400727,145558870.3550727,26923490.153849665,10750877.015416754,30675503.638497524,9977835.111271225,3791181,1772290,738633,1499587,10223373.0,4977744,1495360,847285,3414865.0,38898941.333813675
Hindalco,2022-12-01,162456083.16738042,111237606.3830572,26358014.015860807,9097962.221741172,9133995.258125378,6215115.692115602,5034766,628822,385409,66138,6618796.0,3746376,333536,667519,,20538928.076346807
Hindalco,2023-01-01,284149519.2041732,148505122.35879052,29695082.67589809,30824034.145439085,27947675.577442475,26487328.54237115,14199680,1545641,4549974,816144,6801626.0,7250515,57534,2555318,1981936.0,69875742.62711345
Hindalco,2023-02-01,119885409.39739858,48169052.626913376,21456429.126274694,16554925.872723116,8089125.243805077,12564981.911052626,1957274,149363,282659,787054,1178282.0,2628685,772944,349723,2160684.0,37569711.73315787
Hindalco,2023-03-01,157747270.74702185,73570674.71899608,21026125.149007283,17154792.526536636,11781674.299244272,15787617.719754623,5004178,303890,9167,2298689,1592194.0,338071,1548011,945957,1290625.0,46544281.15926387
Hindalco,2023-04-01,417534525.27382475,267119374.18950048,67975003.96600041,25248739.467929922,57934680.46057718,20610036.779580966,18725569,601803,3170039,5078363,18063711.0,599777,1002319,2652207,974069.0,63678379.3387429
Hindalco,2023-05-01,253834179.53702566,144768021.938652,38330751.6301203,31732557.23201857,16438645.286000589,17683851.492063336,10671974,2085358,1249268,3275076,10971538.0,4600658,1169198,1777792,,57462284.47619001
Hindalco,2023-06-01,132617492.10421269,63507583.47923958,18644015.544879768,8188432.325329362,8366929.571584962,12616473.270023335,2416480,377571,1484769,2587997,2027621.0,450183,13642,450756,2212349.0,38941359.81007001
Hindalco,2023-07-01,454482193.9839323,295213719.54502535,85517358.21507965,42414570.01326398,39753013.071142234,18437779.05595683,18821068,1335809,4456488,4889413,17282341.0,11771857,2685612,519220,2262811.0,55543344.16787049
Hindalco,2023-08-01,140488577.4334066,74140522.42767696,26386420.429992676,,15986682.801897507,9990408.643934239,1500680,188150,50939,1043417,5750147.0,4199969,106517,508556,,35401320.93180272
Hindalco,2023-09-01,292416085.29618734,153304581.27690142,36247200.298879825,39285822.694838494,42943753.84778844,25716075.93010152,5250309,1649928,3719410,1763928,,7410206,889108,686729,,63979779.79030457
Hindalco,2023-10-01,260956284.13039693,139447146.33590597,50901518.306073554,25247963.561568614,,17651904.872104354,7569388,223132,1322945,1536475,5746119.0,6424280,1542050,1175465,4019351.0,51569107.61631306
Hindalco,2023-11-01,139211278.48989445,77519921.19373761,17100634.62946513,16151127.28913473,7681844.3105308395,11147680.666672926,3259984,864733,652965,1291261,1110506.0,1802177,320807,1102229,,32796593.00001878
Hindalco,2023-12-01,391160761.6385429,262331313.55443516,60676747.35064467,53283167.606842466,40747096.82858029,17038175.183365762,10537342,1081455,7469802,3763862,3804166.0,3533361,329063,1088065,,41756864.55009729
Balrampur Chini,2021-01-01,249773629.56326777,150374746.5755809,45255923.412487276,19205377.900113586,14782862.247762036,13535739.8937999,9492032,253571,2329414,1847615,11878855.0,5603978,1140000,2412960,1553891.0,42765814.681399696
Balrampur Chini,2021-02-01,277544184.66687,116740207.66745761,48643491.75430961,26270328.362495743,25131842.176895887,28040121.311275695,8341443,2686179,4589573,3768629,12182288.0,3831705,80727,1856392,4396033.0,89826443.93382709
Balrampur Chini,2021-03-01,105024286.20828305,64170606.93076452,16483985.615211705,,7724785.2171399575,6092423.415576708,3405989,6384,1228546,953945,647073.0,1610781,752131,85424,,15250137.246730123
Balrampur Chini,2021-04-01,241358653.6179407,158479869.1656861,29950766.404894423,27073018.07588389,33116729.572054792,13232004.511840042,5921187,103232,2649502,438597,3398911.0,6521388,1581568,666770,,35066064.53552012
Balrampur Chini,2021-05-01,359996673.2320446,210407239.2858064,39809519.25753635,38523382.334529,39178332.0360035,27444978.67217546,10269013,611446,5912442,1392866,5209111.0,6214333,3088691,1953074,4385729.0,73366904.01652637
Balrampur Chini,2021-06-01,115816397.05062075,51854650.53642563,19961101.011674352,16267807.166675428,7917005.571639686,11000161.375630192,4513048,194963,1332811,1979062,3807508.0,3452642,135103,584356,1927357.0,33136158.126890577
Balrampur Chini,2021-07-01,291075628.7483168,188343925.270806,37808821.66274471,22010015.03423214,,16230720.453691525,5228543,124565,2910091,3592112,4141068.0,8047976,1995040,2006632,3829648.0,48411272.361074574
Balrampur Chini,2021-08-01,318000021.2656302,183891190.3094477,52326671.11633763,38372534.93281409,42050355.489360236,20445539.959961213,13328767,268301,2939314,2980313,4618390.0,7428565,1167770,3043672,770851.0,52935542.87988364
Balrampur Chini,2021-09-01,285149110.9044218,141923086.7684418,46647604.737202734,34683808.096336514,24825241.434781093,24144604.84969432,3660248,1454500,490052,2376461,3993312.0,6306308,2789618,2778104,1239211.0,76107787.54908296
Balrampur Chini,2021-10-01,292754875.8355264,172092698.94658253,35552266.78273758,24522870.02046858,,21277477.526551574,7698867,127634,523091,2402731,4266454.0,2998784,1505603,362087,2498814.0,62407293.57965472
Balrampur Chini,2021-11-01,282267841.0679686,140755226.53575942,40609923.32534411,31120069.81474294,28219078.70238455,25225672.801716268,7001981,1616919,3166613,3673812,11882824.0,8443179,214691,659470,2876025.0,82681979.4051488
Balrampur Chini,2021-12-01,375360086.539506,168804365.44611523,70724237.18661444,55873766.15207605,20643743.558258206,33957870.97669409,18065004,1291008,6605479,1527221,9977631.0,9851261,3273185,879970,1979636.0,89998989.93008228
Balrampur Chini,2022-01-01,183873848.33525994,83190943.0103856,26762422.65946343,18357151.95295485,17989908.36962179,18480120.666352727,9096307,1171369,969868,3215896,,2205965,962448,453992,2837095.0,44209935.99905818
Balrampur Chini,2022-02-01,394096034.0461173,183843583.7456503,76047437.7410736,29260235.07066896,55505272.136685506,33551253.139848355,11791385,891968,5843210,7866766,13920111.0,3604703,2437784,1409958,4252960.0,105698009.41954507
Balrampur Chini,2022-03-01,522447267.32596624,365436407.97269994,97640631.83776577,62921329.39640959,41472877.60564553,14842556.878875133,7592239,1969099,5654844,3784830,553263.0,4887258,789681,4312893,1663458.0,37587779.636625394
Balrampur Chini,2022-04-01,322275259.36254615,186214616.25451472,48728149.300101966,27688381.75594757,34358215.05556292,21833123.451982364,13373673,960275,2713559,1506081,3190884.0,6297686,1867657,2400725,1477837.0,55069378.35594709
Balrampur Chini,2022-05-01,381333037.7117459,157544045.25212392,66555606.374161564,44993863.81416397,21531929.64796163,39308346.521365106,15958596,421705,7217167,6459907,8888242.0,9718494,2546379,1447955,,110519130.56409532
Balrampur Chini,2022-06-01,459539499.92848676,238528096.40494522,66894021.99497358,41908663.422093906,33793555.54920912,38529345.38214199,16976538,3182104,3748749,2842539,22579829.0,4836476,2016803,2681832,1883329.0,123467221.14642598
Balrampur Chini,2022-07-01,494171851.81304,202007390.86230043,87848438.69084118,27811991.440656774,,51079005.564974606,13876948,3511524,5838275,1874850,9447878.0,12415961,4406112,2804085,8768817.0,148356045.69492382
Balrampur Chini,2022-08-01,146834043.8615016,87477787.10614318,17004961.893946756,13671338.774158278,21501387.73467816,10587823.715352919,1543493,759738,2165260,1017462,5556435.0,140995,1414732,427345,2154828.0,35388353.14605875
Balrampur Chini,2022-09-01,180078461.52650484,74394249.89824894,21750548.440178815,24004380.73691894,17618178.014166437,20983415.797019273,3789207,1489575,3192365,1481699,,368529,758005,981774,1548242.0,57246947.39105782
Balrampur Chini,2022-10-01,376233367.6669603,255210237.17284134,43752160.57502957,26489042.919842664,39798468.046892606,19317742.479772348,11820946,3481960,5742745,5136299,736900.0,8469863,428341,358873,3648223.0,49744695.43931705
Balrampur Chini,2022-11-01,219924154.0173184,150202101.8374132,33352695.356139768,18031578.702589825,31259673.017803974,9092339.20594136,5406062,1908410,1743957,3700611,10277094.0,3459061,662865,1397342,1276944.0,36013113.61782408
Balrampur Chini,2022-12-01,416002181.8749958,178500997.77248552,70254402.20399754,21704806.953384805,,41811695.474628195,17046784,1342706,5996251,6959980,8781658.0,944709,3647882,46804,3174736.0,119476395.42388459
Balrampur Chini,2023-01-01,412819162.1977249,241063556.9166121,65917505.501781225,57642538.52460472,28046697.46279714,26459524.94483289,20338219,227563,4167657,1100601,17597866.0,4822532,3245235,3447692,2713424.0,73798728.83449867
Balrampur Chini,2023-02-01,148595339.7404279,88685240.03526469,19543797.830435634,12573396.870294122,20694054.796693914,10091575.468681898,6764049,361172,1402396,1355939,,3604542,779786,711180,405480.0,19746764.406045694
